Title,Rating,Voting,Duration,Duration (min),Genre
Gintama the Movie 2D: Courtesan of the Nation Arc,7.8,,1h 49m,109,Crime
Riddle of the Shadow Lotus,6.3,,1h 32m,92,Crime
AK47,7.2,,2h 26m,146,Crime
Battling to Survive,7.0,,1h 14m,74,Crime
Guxim,7.7,,1h 15m,75,Crime
Leha,2.3,,1h 38m,98,Crime
Guns Blazin,7.1,,1h 28m,88,Crime
The ShortCut,7.7,,2h 18m,138,Crime
SMB-plush presents trick or death,8.8,,2h,120,Crime
La Tamalera,8.2,,1h 55m,115,Crime
Roudhra Rupaya,7.6,,2h 12m,132,Crime
Dirty Fellow,6.8,,1h 59m,119,Crime
Dheera Bhagat Roy,8.6,,2h 30m,150,Crime
Tranquility: Ghost Stories,7.6,,1h 28m,88,Crime
Blood Vendetta,7.7,,1h 30m,90,Crime
The Winter Prophecy,7.9,,52m,52,Crime
Three Old Captors,7.0,,1h 34m,94,Crime
Oversteer,5.2,,1h 26m,86,Crime
A Reel Heist,5.2,,1h 56m,116,Crime
StarGazer: The Need of the Many,5.0,,47m,47,Crime
No Man Standing,8.6,,1h 33m,93,Crime
Kallu Compound 1995,8.0,,2h 20m,140,Crime
Yentha Panichesav Chanti,9.5,,2h 15m,135,Crime
Urban Vengeance,4.8,,1h 19m,79,Crime
Travesty,6.4,,1h 18m,78,Crime
Kyle and the Last Emerald 2,8.4,,15m,15,Crime
Krapiva: Tsvetok smerti,6.1,,1h 21m,81,Crime
Best Cop Ever,4.3,,2h 2m,122,Crime
Daanvi,1.7,,1h 57m,117,Crime
The Mirage,8.9,,1h 46m,106,Crime
War with the Evil,6.3,,1h 25m,85,Crime
Passazhiry,4.5,,1h 20m,80,Crime
The Domino File,4.7,,1h 42m,102,Crime
Cholay,8.6,,1h,60,Crime
Isle: Alpha One,8.4,,1h 37m,97,Crime
Out of the Shadow,6.5,,1h 29m,89,Crime
"La Protegida, La Película",9.3,,1h 7m,67,Crime
Pithala Maathi,7.6,,2h 20m,140,Crime
Bad Ass Sista,6.9,,1h 20m,80,Crime
PW V: Tears of the Fallen,8.2,,1h,60,Crime
Full Clip for a Snitch,3.9,,1h 15m,75,Crime
S-99,8.7,,1h 59m,119,Crime
El Junior Del Patron,7.4,,1h 32m,92,Crime
Xiao zi,3.5,,1h 41m,101,Crime
Drunken Swordsman,6.7,,1h 31m,91,Crime
Sehnsucht nach Firdaws,8.5,,1h 43m,103,Crime
Los Hijos De Camelia y Emilio,6.4,,1h 22m,82,Crime
Sesh Bazi,6.2,,2h 12m,132,Crime
The End of Hen,9.8,,1h 7m,67,Crime
Po du xing dong,6.8,,1h 19m,79,Crime
Speed Fight,6.8,,1h 27m,87,Crime
The Overseas Killer,6.4,,1h 44m,104,Crime
The Kills,8.8,,1h 10m,70,Crime
Jimmy's Friends,7.0,,1h 34m,94,Crime
El Cartel De Teresa,8.0,,1h 36m,96,Crime
The Vent,8.9,,3m,3,Crime
Kyle and the Last Emerald,5.5,,20m,20,Crime
Captain Superb and the Angel of Destiny,3.3,,2h,120,Crime
Faster: Only one lap,6.9,,1h 30m,90,Crime
Mahserin Üç Delisi,5.9,,1h 18m,78,Crime
Lealtad o Morir,8.2,,1h 27m,87,Crime
Siete Vidas - El Levanton,9.6,,45m,45,Crime
Las Hermanas Del Cartel,8.2,,1h 31m,91,Crime
Piri Reis: The Incredible Chart,6.9,,2h 18m,138,Crime
Duelo De Capos,6.3,,1h 23m,83,Crime
Luna de Hiel,5.8,,1h 23m,83,Crime
Bring Back the Colour,6.4,,47m,47,Crime
Spider-Man: Dimension Rift,8.4,,2h 7m,127,Crime
Zen Fist,7.2,,45m,45,Crime
Killer Lee,1.9,,1h 27m,87,Crime
Mandya Haida,6.2,,2h 19m,139,Crime
Action of Intelligenagency,6.7,,1h 25m,85,Crime
Anger,8.8,,1h 23m,83,Crime
Gadha17,8.0,,1h 30m,90,Crime
Runnin' from Wolves,7.2,,2h 13m,133,Crime
Bush Knife,7.0,,1h 30m,90,Crime
Whispers of the Imperial City,6.8,,1h 30m,90,Crime
Jefa De Jefas,8.2,,1h 22m,82,Crime
Twisters,6.5,,2h 2m,122,Horror
Gladiator II,6.5,,2h 28m,148,Horror
Sonic the Hedgehog 3,6.9,,1h 50m,110,Horror
Kraven the Hunter,5.5,,2h 7m,127,Horror
Deadpool & Wolverine,7.6,,2h 8m,128,Horror
Civil War,7.0,,1h 49m,109,Horror
Dune: Part Two,8.5,,2h 46m,166,Horror
The Ministry of Ungentlemanly Warfare,6.8,,2h 2m,122,Horror
Venom: The Last Dance,6.0,,1h 50m,110,Horror
The Beekeeper,6.3,,1h 45m,105,Horror
The Count of Monte-Cristo,7.6,,2h 58m,178,Horror
Freaky Tales,7.2,,1h 47m,107,Horror
Furiosa: A Mad Max Saga,7.5,,2h 28m,148,Horror
Transformers One,7.6,,1h 44m,104,Horror
Carry-On,6.5,,1h 59m,119,Horror
Borderlands,4.7,,1h 41m,101,Horror
Fight or Flight,6.4,,1h 37m,97,Horror
The Fall Guy,6.8,,2h 6m,126,Horror
The Crow,4.7,,1h 51m,111,Horror
Road House,6.2,,2h 1m,121,Horror
Rebel Ridge,6.8,,2h 11m,131,Horror
Pushpa: The Rule - Part 2,6.1,,3h 21m,201,Horror
Madame Web,4.0,,1h 56m,116,Horror
The Lord of the Rings: The War of the Rohirrim,6.3,,2h 14m,134,Horror
Elevation,5.6,,1h 31m,91,Horror
Absolution,5.2,,1h 52m,112,Horror
Bad Boys: Ride or Die,6.5,,1h 55m,115,Horror
Red One,6.3,,2h 3m,123,Horror
Solo Leveling: ReAwakening,8.8,,2h 1m,121,Horror
Love Lies Bleeding,6.6,,1h 44m,104,Horror
Argylle,5.6,,2h 19m,139,Horror
Damsel,6.1,,1h 50m,110,Horror
William Tell,5.7,,2h 13m,133,Horror
The Union,5.4,,1h 47m,107,Horror
Godzilla x Kong: The New Empire,6.0,,1h 55m,115,Horror
Kingdom of the Planet of the Apes,6.9,,2h 25m,145,Horror
Land of Bad,6.6,,1h 53m,113,Horror
Hellboy: The Crooked Man,4.5,,1h 39m,99,Horror
Kung Fu Panda 4,6.3,,1h 34m,94,Horror
Werewolves,4.4,,1h 33m,93,Horror
Homestead,5.3,,1h 52m,112,Horror
Survive,4.5,,1h 30m,90,Horror
Monkey Man,6.8,,2h 1m,121,Horror
Aftermath,5.1,,1h 37m,97,Horror
The Killer's Game,5.8,,1h 44m,104,Horror
The Instigators,6.2,,1h 41m,101,Horror
Beverly Hills Cop: Axel F,6.4,,1h 58m,118,Horror
Lift,5.5,,1h 47m,107,Horror
Gunner,3.2,,1h 46m,106,Horror
Classified,3.7,,1h 45m,105,Horror
Blitz,6.2,,2h,120,Horror
Uglies,4.7,,1h 40m,100,Horror
Maharaja,8.4,,2h 21m,141,Horror
The Killer,5.7,,2h 6m,126,Horror
Old Guy,5.2,,1h 34m,94,Horror
Drive-Away Dolls,5.4,,1h 24m,84,Horror
Attack on Titan the Movie: The Last Attack,9.2,,2h 25m,145,Horror
Thelma,7.0,,1h 38m,98,Horror
Atlas,5.6,,1h 58m,118,Horror
Azrael,5.4,,1h 26m,86,Horror
Descendants: The Rise of Red,4.7,,1h 31m,91,Horror
Arcadian,5.5,,1h 32m,92,Horror
Toofan,7.4,,2h 25m,145,Horror
Watchmen: Chapter I,7.1,,1h 23m,83,Horror
Marco,6.8,,2h 25m,145,Horror
Apocalypse Z: The Beginning of the End,6.1,,1h 57m,117,Horror
Dirty Angels,4.3,,1h 44m,104,Horror
Canary Black,5.3,,1h 41m,101,Horror
Cash Out,4.8,,1h 32m,92,Horror
Trigger Warning,4.6,,1h 46m,106,Horror
Under Paris,5.2,,1h 44m,104,Horror
Kalki 2898 AD,7.0,,3h,180,Horror
Armor,3.5,,1h 29m,89,Horror
Long Gone Heroes,5.2,,1h 41m,101,Horror
Trouble,6.2,,1h 38m,98,Horror
Rebel Moon - Part Two: The Scargiver,5.3,,2h 2m,122,Horror
Jackpot!,5.8,,1h 46m,106,Horror
11 Rebels,6.3,,2h 35m,155,Horror
Twilight of the Warriors: Walled In,7.0,,2h 6m,126,Horror
Brothers,5.4,,1h 29m,89,Horror
Amaran,8.1,,2h 47m,167,Horror
The Shadow Strays,6.5,,2h 24m,144,Horror
Duchess,4.6,,1h 54m,114,Horror
The Silent Hour,6.1,,1h 39m,99,Horror
The Fix,4.6,,1h 38m,98,Horror
Red Right Hand,5.5,,1h 51m,111,Horror
Weekend in Taipei,5.7,,1h 40m,100,Horror
Hitpig,5.1,,1h 26m,86,Horror
Alien: Rubicon,2.4,,1h 26m,86,Horror
Watchmen: Chapter II,7.0,,1h 30m,90,Horror
Hounds of War,4.5,,1h 35m,95,Horror
Harbin,6.2,,1h 48m,108,Horror
Fighter,6.2,,2h 46m,166,Horror
Uprising,6.6,,2h 6m,126,Horror
No Way Up,4.6,,1h 30m,90,Horror
Boneyard,4.1,,1h 36m,96,Horror
Role Play,5.5,,1h 40m,100,Horror
Hagen,6.0,,2h 19m,139,Horror
Cloud,6.3,,2h 4m,124,Horror
Damaged,4.7,,1h 37m,97,Horror
Bangkok Dog,4.8,,1h 25m,85,Horror
Megamind vs. The Doom Syndicate,2.5,,1h 23m,83,Horror
Chief of Station,4.7,,1h 37m,97,Horror
Take Cover,5.1,,1h 30m,90,Horror
Relay,7.5,,1h 52m,112,Horror
The Prosecutor,6.7,,1h 57m,117,Horror
Karma,8.0,,2h 47m,167,Horror
Baby John,5.2,,2h 39m,159,Horror
The Courier,6.0,,1h 41m,101,Horror
Viduthalai Part 2,7.8,,2h 50m,170,Horror
The Thundermans Return,5.0,,1h 10m,70,Horror
Hanu Man,7.7,,2h 38m,158,Horror
Revolver,5.4,,1h 54m,114,Horror
Singham Again,4.7,,2h 24m,144,Horror
Justice League: Crisis on Infinite Earths - Part One,6.2,,1h 33m,93,Horror
Baby Invasion,4.6,,1h 20m,80,Horror
My Spy: The Eternal City,5.7,,1h 52m,112,Horror
Pusaka,5.2,,1h 30m,90,Horror
The Roundup: Punishment,6.6,,1h 49m,109,Horror
Sikandar Ka Muqaddar,6.0,,2h 22m,142,Horror
River of Blood,5.2,,1h 26m,86,Horror
Levels,5.0,,1h 33m,93,Horror
Darkness of Man,4.8,,1h 49m,109,Horror
The Quiet Ones,6.3,,1h 50m,110,Horror
One More Shot,5.4,,1h 43m,103,Horror
Zero,6.1,,1h 28m,88,Horror
"I, the Executioner",6.4,,1h 58m,118,Horror
Jigra,6.0,,2h 33m,153,Horror
Prey,3.7,,1h 26m,86,Horror
Devara Part 1,6.0,,2h 56m,176,Horror
Justice League: Crisis on Infinite Earths - Part Three,6.1,,1h 34m,94,Horror
Badland Hunters,5.9,,1h 47m,107,Horror
The Last of Us: Immunity,5.0,,1h 4m,64,Horror
My Hero Academia: You're Next,7.0,,1h 50m,110,Horror
Aavesham,7.8,,2h 35m,155,Horror
London Calling,7.5,,1h 49m,109,Horror
Sunray: Fallen Soldier,4.3,,1h 55m,115,Horror
Code 8: Part II,5.7,,1h 40m,100,Horror
Raqa,5.6,,1h 47m,107,Horror
Striking Rescue,5.7,,1h 46m,106,Horror
Ultraman: Rising,6.9,,1h 57m,117,Horror
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7.1,,1h 44m,104,Horror
The Price of Money: A Largo Winch Adventure,5.0,,1h 40m,100,Horror
Dominique,5.3,,1h 40m,100,Horror
The Clean Up Crew,4.1,,1h 35m,95,Horror
Utopia,3.6,,1h 31m,91,Horror
Officer Black Belt,6.8,,1h 48m,108,Horror
Mafia Wars,3.4,,1h 34m,94,Horror
Air Force One Down,4.4,,1h 24m,84,Horror
Death Whisperer 2,6.4,,1h 50m,110,Horror
Dan Da Dan: First Encounter,8.2,,1h 23m,83,Horror
Joe Baby,7.4,,1h 26m,86,Horror
The Wages of Fear,4.6,,1h 44m,104,Horror
Night Call,6.8,,1h 37m,97,Horror
Pani,6.9,,2h 23m,143,Horror
KA,7.1,,2h 31m,151,Horror
Simarik,6.5,,1h 51m,111,Horror
Anaconda,4.9,,1h 24m,84,Horror
Cesium Fallout,6.4,,2h 16m,136,Horror
Dark Match,5.4,,1h 34m,94,Horror
Latency,4.2,,1h 34m,94,Horror
Article 370,7.8,,2h 38m,158,Horror
The Family Star,5.4,,2h 39m,159,Horror
Life After Fighting,6.4,,2h 6m,126,Horror
Kill Em All 2,4.1,,1h 28m,88,Horror
One Fast Move,5.0,,1h 48m,108,Horror
40 Acres,6.9,,1h 53m,113,Horror
Rogue Elements: A Ryan Drake Story,4.7,,44m,44,Horror
Murder Company,3.7,,1h 26m,86,Horror
Elyas,6.1,,1h 45m,105,Horror
Justice League: Crisis on Infinite Earths - Part Two,5.5,,1h 34m,94,Horror
Bougainvillea,6.4,,2h 18m,138,Horror
200% Wolf,5.9,,1h 38m,98,Horror
Savi,6.1,,2h 6m,126,Horror
Handsome Guys,6.5,,1h 41m,101,Horror
Lights Out,4.9,,1h 30m,90,Horror
Rifle Club,7.0,,1h 53m,113,Horror
Angels Fallen: Warriors of Peace,4.9,,1h 43m,103,Horror
The Greatest of All Time,5.7,,3h 3m,183,Horror
Alienoid: The Return to the Future,6.5,,2h 2m,122,Horror
Sixty Minutes,5.7,,1h 28m,88,Horror
City Hunter,6.3,,1h 42m,102,Horror
Vanvaas,6.6,,2h 40m,160,Horror
The Twisters,2.5,,1h 26m,86,Horror
Panda Plan,5.1,,1h 39m,99,Horror
Escape,6.4,,1h 34m,94,Horror
Bloody Escape: Bats out of Hell,5.5,,1h 40m,100,Horror
The Tiger's Apprentice,5.7,,1h 24m,84,Horror
Arena Wars,4.8,,1h 36m,96,Horror
Sorgavaasal,6.6,,2h 18m,138,Horror
Golden Kamuy,6.3,,2h 7m,127,Horror
Overlord: The Sacred Kingdom,6.9,,2h 15m,135,Horror
Saripodhaa Sanivaaram,7.0,,2h 46m,166,Horror
Agent Recon,2.4,,1h 25m,85,Horror
All the Lost Ones,3.7,,1h 46m,106,Horror
Heart of the Hunter,4.7,,1h 45m,105,Horror
Freedom,5.9,,1h 50m,110,Horror
Khadaan,7.1,,2h 17m,137,Horror
Agni,7.2,,2h 2m,122,Horror
Paradox Effect,6.0,,1h 27m,87,Horror
Operation Blood Hunt,3.4,,1h 33m,93,Horror
Wynonna Earp: Vengeance,5.6,,1h 36m,96,Horror
Everybody Loves Jenifa,8.3,,2h 15m,135,Horror
The Last Kumite,4.6,,1h 45m,105,Horror
Hijack 1971,6.8,,1h 40m,100,Horror
Bade Miyan Chote Miyan,3.8,,2h 43m,163,Horror
Die Hart 2: Die Harter,4.3,,1h 32m,92,Horror
Outlaw,5.2,,1h 22m,82,Horror
Sheriff,6.9,,2h 13m,133,Horror
Kahar: Kapla High Council,6.9,,1h 42m,102,Horror
Kanguva,4.5,,2h 32m,152,Horror
How to Rob a Bank,6.6,,1h 28m,88,Horror
Bad Boyz,3.2,,2h 30m,150,Horror
Guntur Kaaram,5.4,,2h 39m,159,Horror
Yodha,5.7,,2h 10m,130,Horror
A.R.M,7.1,,2h 30m,150,Horror
Hellhound,4.3,,1h 43m,103,Horror
Tales Beyond the Galaxy,4.7,,1h 16m,76,Horror
Devil's Knight,5.2,,1h 30m,90,Horror
72 Hours,4.1,,1h 27m,87,Horror
Nice Girls,4.2,,1h 32m,92,Horror
A Legend,4.7,,2h 9m,129,Horror
Black Heat,8.5,,1h 33m,93,Horror
Bonnie,7.3,,2h,120,Horror
Vettaiyan,7.0,,2h 43m,163,Horror
The Hangman,3.3,,1h 32m,92,Horror
Continental Split,3.6,,1h 28m,88,Horror
Chandu Champion,7.8,,2h 22m,142,Horror
Mahadev Ka Gorakhpur,7.6,,2h 11m,131,Horror
Fight Another Day,4.9,,1h 37m,97,Horror
Wanted Man,4.8,,1h 25m,85,Horror
Ferry 2,5.6,,1h 34m,94,Horror
Ryan's World the Movie: Titan Universe Adventure,1.8,,1h 20m,80,Horror
12 to Midnight,3.6,,1h 36m,96,Horror
The Last Front,5.5,,1h 38m,98,Horror
Bagheera,6.7,,2h 38m,158,Horror
The Lockdown,4.3,,1h 57m,117,Horror
WWII: Operation Phoenix,6.2,,1h 46m,106,Horror
Alien Country,4.4,,1h 36m,96,Horror
Snow White and the Seven Samurai,3.2,,1h 28m,88,Horror
War of the Worlds: Extinction,3.0,,1h 24m,84,Horror
Raayan,6.5,,2h 25m,145,Horror
The Firefighters,5.7,,1h 46m,106,Horror
Thangalaan,6.6,,2h 36m,156,Horror
Drive Back,4.6,,1h 34m,94,Horror
Vedaa,6.0,,2h 25m,145,Horror
Cells at Work!,6.7,,1h 49m,109,Horror
Rats!,6.6,,1h 25m,85,Horror
Jacob Tyler,4.3,,2h 13m,133,Horror
Dirty Money,5.6,,1h 40m,100,Horror
"Love, Courage and the Battle of Bushy Run",5.0,,1h 53m,113,Horror
Bionic,4.3,,1h 50m,110,Horror
Max,7.1,,2h 12m,132,Horror
The Ballad of Davy Crockett,4.6,,1h 36m,96,Horror
Mura,7.3,,2h 9m,129,Horror
Auron Mein Kahan Dum Tha,6.5,,2h 30m,150,Horror
Shark Warning,3.4,,1h 34m,94,Horror
Terminator: Skynet Rising,6.7,,1h 28m,88,Horror
Citizen of a Kind,6.7,,1h 54m,114,Horror
Escape from the 21st Century,6.5,,1h 38m,98,Horror
Art of Eight Limbs,4.0,,1h 41m,101,Horror
Kingdom 4: Return of the Great General,7.1,,2h 25m,145,Horror
Invasion,4.8,,1h 31m,91,Horror
Get Fast,3.7,,1h 28m,88,Horror
Eagle,5.9,,2h 39m,159,Horror
Mission: Cross,6.1,,1h 45m,105,Horror
Don't Mess with Grandma,6.0,,1h 21m,81,Horror
GTMax,5.0,,1h 40m,100,Horror
Bhaiyya Ji,4.8,,2h 30m,150,Horror
School of Magical Animals 3,5.8,,1h 45m,105,Horror
Naam,6.3,,2h 16m,136,Horror
Virunnu,6.9,,2h 5m,125,Horror
The Friendly,8.1,,1h 41m,101,Horror
Yolo,6.9,,2h 9m,129,Horror
Operation Undead,4.6,,1h 50m,110,Horror
Stuntman,6.9,,1h 54m,114,Horror
5 Pounds of Pressure,6.7,,1h 51m,111,Horror
Roadkill,3.7,,1h 30m,90,Horror
The Bouncer,4.1,,1h 18m,78,Horror
Conquer: Lahad Datu,6.6,,2h,120,Horror
Cassino in Ischia,4.4,,1h 53m,113,Horror
Martin,2.2,,2h 27m,147,Horror
Big City Greens the Movie: Spacecation,6.2,,1h 23m,83,Horror
Pimpinero: Blood and Oil,5.6,,2h 1m,121,Horror
Tillu Square,6.6,,2h 17m,137,Horror
The Last Ronin,4.9,,1h 55m,115,Horror
Hunting with Tigers,5.6,,1h 49m,109,Horror
Six jours,6.1,,1h 35m,95,Horror
Snatched,4.9,,1h 41m,101,Horror
Sons of Rizk 3,6.7,,2h 5m,125,Horror
Warrior Awang and Master Tok Gajah,4.6,,1h 58m,118,Horror
Nothing Even Matters,5.5,,1h 30m,90,Horror
Taken from Rio Bravo,3.0,,1h 20m,80,Horror
Crakk: Jeetega... Toh Jiyegaa,4.7,,2h 34m,154,Horror
No Time to Spy: A Loud House Movie,6.4,,1h 21m,81,Horror
American Underdog,8.7,,1h 29m,89,Horror
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.1,,2h 54m,174,Horror
Ka Whawhai Tonu,7.3,,1h 55m,115,Horror
Troubleshooters,6.5,,1h 50m,110,Horror
I Heart Robots,4.6,,1h 16m,76,Horror
The Charisma Killers,6.2,,1h 41m,101,Horror
Yudhra,5.0,,2h 22m,142,Horror
UI,6.8,,2h 15m,135,Horror
Je Jatt Vigarh Gya,5.6,,2h 12m,132,Horror
Spiders on a Plane,5.1,,1h 18m,78,Horror
The Moon Thieves,6.1,,1h 48m,108,Horror
Deaner '89,5.9,,1h 30m,90,Horror
Barroz: Guardian of Treasures,3.5,,2h 35m,155,Horror
Nu Huo 12 Xiao Shi,6.0,,1h 26m,86,Horror
Non Negotiable,5.4,,1h 27m,87,Horror
Big Rage,3.6,,1h 55m,115,Horror
Customs Frontline,5.4,,1h 55m,115,Horror
Agents,3.3,,1h 22m,82,Horror
Sasan,8.7,,2h 35m,155,Horror
Razakar: The Silent Genocide of Hyderabad,7.4,,2h 46m,166,Horror
Tiger's Trigger,4.2,,1h 24m,84,Horror
S.T.A.L.K.E.R.: Shadow of the Zone,5.1,,1h 12m,72,Horror
Garudan,7.1,,2h 13m,133,Horror
Mongol,8.6,,2h 35m,155,Horror
Ghost Killer,7.0,,1h 45m,105,Horror
Checkmate,4.3,,1h 44m,104,Horror
Rajakili,6.7,,2h 2m,122,Horror
Crisis Negotiators,6.7,,2h,120,Horror
Baby Assassins: Nice Days,7.3,,1h 43m,103,Horror
Lady Scorpions,3.6,,1h 41m,101,Horror
The Kingdom,7.9,,2h 13m,133,Horror
Mirza: Part 1 - Joker,6.8,,2h 45m,165,Horror
Love You to Debt,6.2,,2h 15m,135,Horror
Mr. Bachchan,3.6,,2h 30m,150,Horror
The Experts,6.1,,2h 1m,121,Horror
Black Creek,7.7,,1h 56m,116,Horror
Go for Broke,5.7,,1h 55m,115,Horror
Babu,7.4,,2h 22m,142,Horror
Eye for an Eye 2,6.6,,1h 30m,90,Horror
Crosspoint,6.5,,1h 40m,100,Horror
Ayalaan,6.0,,2h 35m,155,Horror
Iron Fighter,3.7,,1h 20m,80,Horror
The Day Everything Changed,8.0,,1h 37m,97,Horror
Lal Salaam,4.5,,2h 30m,150,Horror
Midas,4.7,,1h 25m,85,Horror
Mobile Suit Gundam SEED Freedom,6.6,,2h 4m,124,Horror
Paradise,6.9,,1h 23m,83,Horror
Rendel: Cycle of Revenge,3.6,,1h 39m,99,Horror
(Pri)sons,5.0,,1h 40m,100,Horror
Breaking and Re-entering,5.8,,1h 49m,109,Horror
The Plot,4.8,,1h 40m,100,Horror
Baki Hanma VS Kengan Ashura,5.7,,1h 2m,62,Horror
UmroAyyar - A New Beginning,6.9,,2h 15m,135,Horror
Purushothamudu,5.1,,2h,120,Horror
Bidurbhai,9.2,,2h 28m,148,Horror
Aserb: The Squadron,5.2,,2h,120,Horror
Sikaar,8.3,,2h 30m,150,Horror
6 Hours Away,3.9,,1h 33m,93,Horror
Kizumonogatari: Koyomi Vamp,7.0,,2h 24m,144,Horror
Harom Hara,6.6,,2h 34m,154,Horror
Gandhi 3,5.5,,2h 23m,143,Horror
Yuva,5.8,,2h 33m,153,Horror
Appudo Ippudo Eppudo,4.7,,2h,120,Horror
Hit List,5.5,,2h 5m,125,Horror
Road Wars: Max Fury,2.0,,1h 23m,83,Horror
Ruslaan,3.3,,2h,120,Horror
Malayalee from India,5.6,,2h 40m,160,Horror
Fighting the Fire,8.5,,1h 55m,115,Horror
Bangkok Breaking: Heaven and Hell,5.8,,2h 26m,146,Horror
Star Abyss,3.8,,1h 26m,86,Horror
Siren,6.4,,2h 34m,154,Horror
Sabari,6.5,,2h 9m,129,Horror
They Call Her Death,6.8,,1h 32m,92,Horror
Bachhala Malli,8.3,,2h 20m,140,Horror
Correr para Vivir,7.0,,1h 37m,97,Horror
The Heist,6.9,,2h,120,Horror
Anunnakiler,2.5,,1h 16m,76,Horror
First Nights at Freddy's,9.3,,1h 38m,98,Horror
Hunt the Wicked,5.3,,1h 42m,102,Horror
Malaikottai Vaaliban,6.0,,2h 36m,156,Horror
Bureau 749,4.0,,2h 3m,123,Horror
Double Ismart,2.9,,2h 36m,156,Horror
Samandar,7.7,,2h 52m,172,Horror
Operation Valentine,5.3,,2h 13m,133,Horror
The Traveller,5.2,,2h 14m,134,Horror
Alangu,8.1,,2h 11m,131,Horror
The Actor,3.4,,2h 8m,128,Horror
Drive,5.6,,1h 30m,90,Horror
Kondal,5.4,,2h 27m,147,Horror
Clownface 3,9.0,,1h 44m,104,Horror
My Fathers' Daughter,6.7,,1h 18m,78,Horror
The Lost Tiger,7.9,,1h 30m,90,Horror
Bohurupi,8.3,,2h 35m,155,Horror
The Epidemic,5.7,,1h 35m,95,Horror
The Unbreakable Bunch,7.3,,R,0,Horror
12 Gaun,6.3,,2h 27m,147,Horror
Fyre Rises,6.5,,1h 50m,110,Horror
Bhaje Vaayu Vegam,6.1,,2h 16m,136,Horror
Shark Island,3.2,,1h 21m,81,Horror
Buddy,3.8,,2h 17m,137,Horror
Die Chaosschwestern und Pinguin Paul,5.7,,1h 40m,100,Horror
Memes & Nightmares,5.7,,1h 21m,81,Horror
Zebra,7.2,,2h 44m,164,Horror
Camp Blood: Clown Shark,3.3,,1h 10m,70,Horror
Jorge da Capadócia,6.4,,1h 59m,119,Horror
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,6.9,,1h 30m,90,Horror
Turbo,5.9,,2h 35m,155,Horror
Captain Miller,6.5,,2h 37m,157,Horror
Where Is Gilgamesh?,9.0,,1h 30m,90,Horror
Mazhai Pidikatha Manithan,4.5,,2h 13m,133,Horror
Game On,5.3,,2h 20m,140,Horror
Hitler,5.2,,2h 8m,128,Horror
Por,5.1,,2h 34m,154,Horror
Prepare to Die,4.6,,1h 33m,93,Horror
Red vs. Blue: Restoration,5.6,,1h 25m,85,Horror
Tòkunbò,3.9,,1h 53m,113,Horror
Sucha Soorma,6.4,,2h 16m,136,Horror
Mummy Shark,2.0,,1h 6m,66,Horror
Buying Time,6.2,,1h 24m,84,Horror
Ship of the Damned,2.8,,1h 28m,88,Horror
Bull Shark 2,2.9,,1h 15m,75,Horror
Ghosts of Red Ridge,3.3,,1h 21m,81,Horror
Taklee Genesis x Worlds Collide,5.4,,2h 26m,146,Horror
Bastar: The Naxal Story,6.4,,2h 4m,124,Horror
The Mick and the Trick,4.9,,1h 36m,96,Horror
Mission: Chapter 1,5.9,,2h 24m,144,Horror
Ameena,6.4,,1h 47m,107,Horror
Spirit Riser,6.7,,1h 38m,98,Horror
Touchdown,6.8,,1h 18m,78,Horror
Speed 220,6.8,,1h 54m,114,Horror
Echo 8,3.9,,1h 36m,96,Horror
The Desperate Chase,5.5,,1h 50m,110,Horror
The Omicron Killer,2.9,,1h 38m,98,Horror
Sayen: The Huntress,4.4,,1h 28m,88,Horror
Agastya - Chapter 1,6.9,,2h 48m,168,Horror
Matka,4.7,,2h 36m,156,Horror
Gangs of Godavari,5.0,,2h 45m,165,Horror
Ame no naka no yokujô,5.9,,2h 12m,132,Horror
Losing Lerato 2,9.1,,1h 36m,96,Horror
Kung Fu Games,3.3,,1h 38m,98,Horror
Diabel,5.1,,1h 48m,108,Horror
Shu Si Yi Bo,6.7,,1h 31m,91,Horror
Guy Manley: Super Spy,4.4,,1h 32m,92,Horror
Ballistic,2.2,,1h 35m,95,Horror
The Circuit 4: Faith Fighter,4.3,,1h 30m,90,Horror
I Am What I Am 2,7.5,,2h 14m,134,Horror
DNA,5.1,,2h 36m,156,Horror
The Last Chainsaw Massacre,3.7,,1h 15m,75,Horror
Vixen,5.3,,1h 28m,88,Horror
Young Lion of the West,5.2,,1h 33m,93,Horror
Sunfall,2.3,,1h 14m,74,Horror
Onsen shâku,5.9,,1h 10m,70,Horror
Panjab Files,8.2,,1h 57m,117,Horror
Mathu Vadalara 2,7.0,,2h 19m,139,Horror
Clone Cops,6.2,,1h 36m,96,Horror
Saindhav,5.1,,2h 18m,138,Horror
Blade of Fury,6.1,,1h 30m,90,Horror
Jathara,7.8,,2h 9m,129,Horror
How to Make a Werewolf,5.9,,16+,0,Horror
Mutant,4.5,,1h 30m,90,Horror
High Forces,5.7,,1h 59m,119,Horror
Bonus Trip,4.6,,1h 53m,113,Horror
Formed Police Unit,4.6,,2h,120,Horror
Sous écrous,5.3,,1h 51m,111,Horror
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.0,,50m,50,Horror
The Infallibles,4.8,,1h 39m,99,Horror
